Country Name,"Series Name","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Korea, Rep.","Scientific and technical journal articles","18512.07","20091.98","23608.45","27661.76","31833.9","36859.56","41496.3","44094.48","45913.84","50589.14","53719.87","56267.53","57863.47","60705.29","62645.93","62735.09","63979.21","66376.17","..",".."
"Korea, Rep.","Patent applications, residents","73714","76570","90313","105250","122188","125476","128701","127114","127316","131805","138034","148136","159978","164073","167275","163424","159084","162561","171603",".."
Russian Federation,"Gini index (World Bank estimate)","36.9","37.3","40","40.3","41.3","41","42.3","41.6","39.8","39.5","39.7","40.7","40.9","39.9","37.7","36.8","37.2","37.5","..",".."
Russian Federation,"Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","1.8","1.1","1.1","1","0.8","0.5","0.2","0.1","0.1","0.1","0","0","0","0","0","0","0","0","..",".."
Russian Federation,"GDP, PPP (current international $)","1074585972513.87","1167897269467.94","1338656016320.21","1473342751156.18","1696729209938.25","2133189651012.88","2377454045295.71","2878201315078.6","2768599517939.51","2927003701117.15","3259319197327.18","3480299219245.86","3741783381914.27","3763534951277.15","3526235948513.73","3538975998887.58","3807101264909.28","4231840335161.64","4398115327280.76","4367291684000.63"
Russian Federation,"GDP (current US$)","306602070620.5","345470494417.863","430347770731.787","591016690742.798","764017107992.391","989930542278.695","1299705764823.62","1660846387624.78","1222644282201.86","1524917468442.01","2045925608274.37","2208295773643.15","2292473246621.08","2059241965490.83","1363481063446.77","1276786979221.81","1574199387070.9","1657328865709.99","1687448525466.61","1483497784867.6"
Russian Federation,"GDP per capita (current US$)","2100.35251171829","2377.52957748244","2975.12535330125","4102.36483299792","5323.46308263383","6920.18912483291","9101.25504905672","11635.2729337888","8562.81327716515","10674.9957825675","14311.0843159612","15420.8745413273","15974.6446270517","14095.648742954","9313.01362484996","8704.89841329594","10720.3326583505","11287.3552780815","11497.6492498593","10126.7217935297"
Russian Federation,"GDP per capita, PPP (current international $)","7361.36367852645","8037.47453541558","9254.53720076475","10226.7661539289","11822.3469289417","14912.2339332667","16648.2416399717","20163.6094155718","19389.9411762443","20490.1267193879","22798.6744273279","24303.4734145818","26073.8745307451","25761.6480209933","24085.3241847947","24128.0864065399","25926.4438539743","28821.2474490524","29967.1288518394","29812.2102548453"
Russian Federation,"Life expectancy at birth, total (years)","65.3834146341463","65.1287804878049","65.0275609756098","65.4709756097561","65.529756097561","66.7275609756098","67.5868292682927","67.9492682926829","68.6846341463415","68.8412195121951","69.6839024390244","70.0721951219512","70.5787804878049","70.7436585365854","71.1834146341463","71.6512195121951","72.4514634146342","72.6621951219512","73.0839024390244",".."
Russian Federation,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","0.649489998817444","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","..","89.20947265625","..","..","..","..","..","..","..","84.987907409668","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","..","99.6880874633789","..","..","..","..","..","..","..","99.3834991455078","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","..","55.9688301086426","..","..","..","..","..","..","..","63.0593795776367","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","..","97.1545562744141","..","..","..","..","..","..","..","93.8479232788086","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","59.2608795166016","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Surface area (sq. km)","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098240","17098250","17098250","17098250","17098250","17098250","17098250","17098250","17098250","17098250","..",".."
Russian Federation,"Population, total","145976482","145306497","144648618","144067316","143518814","143049637","142805114","142742366","142785349","142849468","142960908","143201721","143506995","143819667","144096870","144342397","144496739","144477859","144406261","144104080"
Russian Federation,"Gross fixed capital formation (current US$)","57912238601.3027","61859649122.807","79248664147.009","108660187434.918","135654282926.277","183170902136.736","272876532399.299","370210317508.218","268922256808.358","329769262938.827","436225210415.795","476134734985.311","502972946656.574","441031627330.099","281034564809.633","279377355311.017","346042699356.219","342312915183.323","356626818685.248","322758924844.22"
Russian Federation,"Government expenditure on education, total (% of GDP)","3.10601997375488","3.83502006530762","3.67853999137878","3.54786992073059","3.77192997932434","3.86626005172729","..","4.10174989700317","..","..","..","3.79310011863709","3.76382994651794","4.01387977600098","3.83402991294861","3.76044011116028","4.68990993499756","4.67819976806641","..",".."
Russian Federation,"Expenditure on tertiary education (% of government expenditure on education)","17.318","17.02082","18.46549","18.30417","21.05642","21.89651","..","23.11347","..","..","..","21.15174","21.89587","..","21.14236","21.60867","..","..","..",".."
Russian Federation,"Expenditure on secondary education (% of government expenditure on education)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Expenditure on primary education (% of government expenditure on education)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"Research and development expenditure (% of GDP)","1.17694","1.24652","1.28603","1.15133","1.06797","1.07294","1.11611","1.04435","1.25192","1.1302","1.01545","1.02766","1.02732","1.07241","1.10085","1.10238","1.10967","0.98275","..",".."
Russian Federation,"Scientific and technical journal articles","34401.47","34168.43","32967.31","32771.58","33184.3","29296.26","30268.45","31798.41","32520.93","33827.39","35924.38","35999.98","38412.1","44366.22","52176.06","62661.74","70825.09","81579.36","..",".."
Russian Federation,"Patent applications, residents","24777","23712","24969","22985","23644","27884","27505","27712","25598","28722","26495","28701","28765","24072","29269","26795","22777","24926","23337",".."
Brazil,"Gini index (World Bank estimate)","58.4","58.1","57.6","56.5","56.3","55.6","54.9","54","53.7","..","52.9","53.5","52.8","52.1","51.9","53.3","53.3","53.9","53.4",".."
Brazil,"Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","11.5","10.2","11","9.7","8.6","7.2","6.7","5.5","5.4","..","4.7","3.7","3.1","2.7","3.2","3.9","4.4","4.4","4.6",".."
Brazil,"GDP, PPP (current international $)","1640971586326.6","1717826874441.4","1769689965653.55","1922011556195.08","2045343558484.92","2190728444722.49","2386123965616.64","2556455419655.11","2572703709807.47","2798617943636.41","2970630762099.6","2998534424980.66","3133893649534.78","3187155079572.03","3014754849735.87","2939094210373.7","3018705988834.88","3146320980859.84","3247679577278.91","3153407029131.61"
Brazil,"GDP (current US$)","559983704094.17","509795270685.19","558233724164.711","669289321944.516","891633826603.377","1107626711406.63","1397114247331.17","1695855391810.9","1666996294372.87","2208838108577.09","2616156606666.62","2465228293894.01","2472819362216.69","2456043766028.73","1802211999538.68","1795693265810.23","2063514688761.98","1916933708381.89","1877824273720.78","1444733258971.65"
Brazil,"GDP per capita (current US$)","3160.24934491441","2839.49150108966","3070.43641941942","3637.3138901512","4790.45656586131","5886.39152194816","7348.18796290712","8831.18364277674","8597.79433526264","11286.071540212","13245.387369564","12370.2232548476","12300.3867121004","12112.8349554875","8813.98980647828","8710.06328995352","9928.67589653405","9151.38173161536","8897.55296585529","6796.84454227877"
Brazil,"GDP per capita, PPP (current international $)","9260.76838093081","9568.06602729728","9733.77330392262","10445.3471782104","10988.9611484477","11642.4470546838","12549.9309993023","13312.7667574522","13269.1221073249","14299.5551384925","15040.0610864372","15046.2901818178","15588.7261289147","15718.5649500141","14744.1136344695","14256.163385421","14524.6135408174","15020.4382238881","15388.234915991","14835.4149268998"
Brazil,"Life expectancy at birth, total (years)","70.462","70.813","71.17","71.531","71.896","72.26","72.618","72.966","73.3","73.619","73.921","74.209","74.483","74.745","74.994","75.23","75.456","75.672","75.881",".."
Brazil,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.204339995980263","0.217360004782677","0.257620006799698","..",".."
Brazil,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.764900028705597","0.806580007076263","0.957949995994568","..",".."
Brazil,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","..","..","..","29.4160003662109","..","32.4210815429688","33.7455711364746","35.4544715881348","37.1068801879883","35.922679901123","39.3609809875488","40.6111907958984","41.8536682128906","42.5613784790039","43.7763481140137","45.1083183288574","46.1742515563965","47.4328689575195","..",".."
Brazil,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","..","..","..","68.9874496459961","..","72.6650009155273","73.5270614624023","74.2895584106445","73.6067123413086","..","75.4480895996094","77.7455062866211","76.1180801391602","76.9018630981445","77.564826965332","78.4814605712891","79.6330413818359","80.2751235961914","..",".."
Brazil,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Brazil,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","..","..","..","42.4081993103027","..","45.4563293457031","47.6079216003418","49.5485992431641","50.0992317199707","50.6151885986328","53.5981712341309","54.6340217590332","55.8442993164063","56.3307189941406","57.5709915161133","58.2031097412109","59.1219291687012","60.0145111083984","..",".."
Brazil,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","15.3451795578003","15.734580039978","16.5433902740479","..",".."
Brazil,"Surface area (sq. km)","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","..",".."
Brazil,"Population, total","177196051","179537523","181809244","184006479","186127108","188167353","190130445","192030362","193886505","195713637","197514541","199287292","201035904","202763744","204471759","206163056","207833825","209469320","211049519","212559409"
Brazil,"Gross fixed capital formation (current US$)","103138282923.581","91387178023.1801","92693362908.1752","115922472177.32","152078705751.647","190625873046.031","251421346051.974","328747156847.859","318428930614.132","453577697059.78","539162778701.907","510714264891.193","517114053158.587","488090287501.385","321439054734.711","278769300395.256","300426825410.349","289397794197.231","287541701288.257","237379433815.357"
Brazil,"Government expenditure on education, total (% of GDP)","3.84468007087708","3.75037002563477","..","3.97447991371155","4.47908020019531","4.87060022354126","4.97425985336304","5.26883983612061","5.46355009078979","5.64879989624023","5.73741006851196","5.85510015487671","5.8388500213623","5.94848012924194","6.24105978012085","6.314040184021","6.32047986984253","6.08851003646851","..",".."
Brazil,"Expenditure on tertiary education (% of government expenditure on education)","21.58902","23.5896","..","18.92012","18.99504","16.66423","16.17167","15.91005","15.98869","16.39821","16.76335","17.303","18.60182","19.27436","21.454","..","..","..","..",".."
Brazil,"Expenditure on secondary education (% of government expenditure on education)","40.08059","40.36336","..","39.36346","38.78848","43.78798","43.65552","44.56404","44.60847","44.66491","45.11796","44.11814","44.99812","43.09467","41.3708","..","..","..","..",".."
Brazil,"Expenditure on primary education (% of government expenditure on education)","30.00274","28.20427","..","32.93215","34.01563","32.02467","32.19858","31.91941","32.37881","31.32595","29.28556","28.57004","28.07656","26.81877","25.61507","..","..","..","..",".."
Brazil,"Research and development expenditure (% of GDP)","1.06198","1.00968","0.99939","0.96343","1.00246","0.98807","1.08138","1.12904","1.11866","1.15992","1.13966","1.12684","1.19567","1.27131","1.34264","1.26343","1.09392","1.16038","..",".."
Brazil,"Scientific and technical journal articles","13944.64","16148.98","17585.44","19814.08","22304.02","28348.73","31059.14","35489.96","38551.09","41666.17","44353.74","48282.01","50497.9","52632.41","53064.56","55181.31","58022.38","60147.96","..",".."
Brazil,"Patent applications, residents","3439","3481","3866","4044","4054","3956","4194","4280","4271","4228","4695","4798","4959","4659","4641","5200","5480","4980","5464",".."
Australia,"Gini index (World Bank estimate)","33.5","..","33.5","33.1","..","..","..","35.4","..","34.7","..","..","..","34.4","..","..","..","..","..",".."
Australia,"Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","0.7","..","1","0.5","..","..","..","0.4","..","0.3","..","..","..","0.5","..","..","..","..","..",".."
Australia,"GDP, PPP (current international $)","532689376829.179","565345793833.1","593030336171.961","632150539681.331","665959595377.554","711378945253.441","762287051079.707","796834909433.138","873780713946.532","866655535725.333","938351559046.28","973825980527.428","1061730067174.66","1100561174645.73","1101456818288.23","1143148737101.39","1190694343959.24","1253361153370.88","1312636660762.97","1369884973053.42"
Australia,"GDP (current US$)","379083932596.329","395342716617.832","467390797903.32","614166310997.297","695075176665.163","747556154537.287","853955405511.502","1055127126230.98","928042998085.702","1147589183475.73","1397907916789.9","1546508558465.66","1576335282651.07","1467504819608.92","1350534154255.76","1206685107002.47","1326882872011.46","1428529571351.06","1391952510370.48","1327836171068.51"
Australia,"GDP per capita (current US$)","19527.3235767954","20117.7888912664","23492.4051742272","30513.9417409748","34080.9998953245","36117.487983674","41001.1429790999","49654.9105957389","42783.3225651148","52087.9722888891","62574.1457032412","68027.8417067378","68156.6279162085","62511.6905895284","56707.0220772116","49881.7637140466","53934.2501750463","57180.7794001614","54875.2859563351","51692.8427477695"
Australia,"GDP per capita, PPP (current international $)","27439.8277870076","28768.7286317056","29807.4095606","31407.4614546007","32653.4016208815","34369.6193939212","36599.8507307471","37499.5251319174","40281.799672065","39336.6634845318","42003.1580559752","42836.6718635909","45906.4400399472","46880.8951800484","46248.6164566389","47255.3070085957","48398.5497014956","50169.1872936523","51748.3977215322","53329.808328387"
Australia,"Life expectancy at birth, total (years)","79.6341463414634","79.9365853658537","80.2390243902439","80.490243902439","80.8414634146341","81.0414634146342","81.2926829268293","81.3951219512195","81.5439024390244","81.6951219512195","81.8951219512195","82.0463414634146","82.1487804878049","82.3","82.4","82.4487804878049","82.5","82.7487804878049","82.9",".."
Australia,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","0.985790014266968","1.13743996620178","1.31700003147125","1.08241999149323","1.20350003242493","1.13663005828857","1.33219003677368","1.57927000522614"
Australia,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","5.75701999664307","6.36214017868042","7.02229022979736","6.73469018936157","7.36984014511108","7.80558013916016","8.36880016326904","9.39603996276855"
Australia,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","..","..","..","64.1210021972656","65.0338516235352","66.7138366699219","68.1897811889648","70.0889587402344","70.8557434082031","72.7989730834961","74.0616683959961","76.4830169677734","72.037353515625","73.5959625244141","75.5597610473633","76.4180374145508","77.261360168457","78.3257598876953","79.0479278564453","80.0530319213867"
Australia,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","99.8681335449219","..","99.9028167724609","..","..","..","..","..","..","..",".."
Australia,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","..","..","..","33.364990234375","34.2044906616211","35.7297897338867","36.7352409362793","39.3568687438965","40.5558280944824","41.795711517334","42.7026596069336","46.461971282959","41.6412010192871","44.2573318481445","45.3450698852539","46.4734306335449","47.6669883728027","48.3026695251465","49.6182403564453","51.5605506896973"
Australia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","..","..","..","89.7376022338867","90.8543014526367","91.1406707763672","91.7246398925781","92.3343505859375","92.2386703491211","93.1995315551758","93.6081008911133","94.4489364624023","91.081413269043","91.8276672363281","92.6785736083984","92.7639923095703","93.0057067871094","93.4390716552734","93.9455032348633","94.5065307617188"
Australia,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","26.7437896728516","28.6151294708252","29.7842502593994","30.0298099517822","31.3911895751953","31.7493305206299","33.0947799682617","35.0234107971191"
Australia,"Surface area (sq. km)","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","7741220","..",".."
Australia,"Population, total","19413000","19651400","19895400","20127400","20394800","20697900","20827600","21249200","21691700","22031750","22340024","22733465","23128129","23475686","23815995","24190907","24601860","24982688","25365745","25687041"
Australia,"Gross fixed capital formation (current US$)","88084683911.1302","96159480954.3742","121847408270.239","163687580025.608","187919861674.936","207978436657.682","234256889377.404","297934646374.217","256354734207.039","310545230335.594","363910085773.44","424103938956.486","439105365753.565","394523088221.794","354204176720.193","305880040762.848","318386001960.932","348363692736.997","324692461736.518","300817133664.03"
Australia,"Government expenditure on education, total (% of GDP)","..","..","..","..","4.91029977798462","4.75019979476929","4.66089010238647","4.63776016235352","5.08582019805908","5.55005979537964","5.07451009750366","4.86899995803833","5.22974014282227","5.16477012634277","5.31127023696899","5.276780128479","5.12790012359619","5.10789012908936","..",".."
Australia,"Expenditure on tertiary education (% of government expenditure on education)","..","..","..","..","22.19504","21.98008","22.50197","22.45879","22.11265","22.27661","23.20185","23.67862","25.9484","26.53865","28.85535","26.82461","..","..","..",".."
Australia,"Expenditure on secondary education (% of government expenditure on education)","..","..","..","..","39.71213","39.60015","38.9362","38.6164","37.7816","36.78888","36.59127","35.26151","33.06493","32.36199","30.52541","31.27629","..","..","..",".."
Australia,"Expenditure on primary education (% of government expenditure on education)","..","..","..","..","34.62461","34.96822","35.14115","35.42323","35.9633","36.80703","35.97164","34.14038","32.81864","32.62542","31.78434","32.99107","..","..","..",".."
Australia,"Research and development expenditure (% of GDP)","..","1.75161","..","1.85456","..","2.18552","..","2.4037","..","2.37586","2.23765","..","2.1787","..","1.91918","..","1.87466","..","..",".."
Australia,"Scientific and technical journal articles","23618.28","24160.35","25337.6","27411.6","31348.58","33487.61","36024.47","37173.55","39121.67","41687.77","45026.57","46511.75","50340.27","52666.28","52945.01","53781.62","53428.79","53610.22","..",".."
Australia,"Patent applications, residents","2187","2364","2418","2559","2555","2837","2718","2821","2494","2409","2383","2627","3061","1988","2291","2620","2503","2757","2637",".."
Spain,"Gini index (World Bank estimate)","..","..","31.8","33.3","32.4","33.5","34.1","34.2","34.9","35.2","35.7","35.4","36.2","36.1","36.2","35.8","34.7","34.7","..",".."
Spain,"Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","..","..","0.8","0.8","0.8","0.8","0.4","0.5","0.8","0.7","1.1","0.9","1.2","0.8","0.9","1.2","0.7","0.9","..",".."
Spain,"GDP, PPP (current international $)","937483533692.906","1009753311276.12","1056636426855.48","1122134235110.56","1205129771230.45","1363895505008.85","1468493057167.43","1528583945708.69","1487896577201.85","1475682464741.84","1489595017146.76","1483646917303.62","1512074688796.68","1558305994181.4","1621069891987.84","1733214656948.48","1841780549395.31","1904499539409.75","1965293955067.71","1788269872312.89"
Spain,"GDP (current US$)","627286800894.855","705394315829.098","905492099322.799","1067093369754.16","1153285660987.44","1259343871534.31","1472131125102.66","1625224842536.99","1485583495415.39","1420722034063","1478772824224.03","1324820091194.67","1354757433212.72","1369398844599.58","1195119269971.52","1232076017361.53","1309297246509.31","1420300232663.59","1393046093137.25","1281484640043.58"
Spain,"GDP per capita (current US$)","15355.7031663439","17025.5319828692","21463.4426577449","24861.2827964413","26419.2968638221","28365.3134896346","32549.9709785513","35366.2596011983","32042.4740786617","30502.7197080776","31636.4463142558","28324.4293363918","29059.5479522321","29461.5503337389","25732.0183647454","26505.3432155204","28100.5862419453","30349.7520984361","29555.3156985079","27063.1939180299"
Spain,"GDP per capita, PPP (current international $)","22949.1818514072","24371.5988492666","25046.1107003124","26143.6321744545","27606.9340516269","30720.2222055087","32469.5304500615","33263.2723985249","32092.3648208603","31682.7131000557","31867.9732396862","31720.1199986535","32434.0032017704","33525.7406299089","34903.1274779473","37286.2134326488","39528.9253872668","40696.3876815487","41696.3111045261","37765.8013368995"
Spain,"Life expectancy at birth, total (years)","79.3682926829268","79.5682926829268","79.619512195122","79.8707317073171","80.1707317073171","80.8219512195122","80.8731707317073","81.1756097560976","81.4756097560976","81.6268292682927","82.4756097560976","82.4268292682927","83.0780487804878","83.2292682926829","82.8317073170732","83.3292682926829","83.2829268292683","83.4317073170732","83.4853658536585",".."
Spain,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.687120020389557","..","0.660179972648621","..","0.881889998912811"
Spain,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","12.5373201370239","..","12.924280166626","..","14.1927499771118"
Spain,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","..","..","..","37.2616500854492","40.3894195556641","41.4418296813965","42.3230590820313","42.8323707580566","43.3348388671875","44.2518196105957","45.265308380127","45.6011505126953","..","47.2372512817383","47.8630485534668","48.6490592956543","..","50.4169883728027","..","53.2567481994629"
Spain,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","..","..","..","86.6287384033203","85.9474563598633","86.5810623168945","86.9558563232422","87.4016494750977","87.5390701293945","88.210693359375","88.523551940918","89.1230926513672","..","90.1487197875977","90.4641036987305","91.1201019287109","..","91.9167175292969","..","93.2168121337891"
Spain,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","..","..","..","21.7099800109863","23.3822193145752","23.6973991394043","24.2386608123779","24.5520896911621","24.9321708679199","25.7000102996826","26.5146598815918","26.9708194732666","..","28.9789295196533","29.2910804748535","29.8358497619629","..","31.1615695953369","..","33.5425910949707"
Spain,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","..","..","..","59.2617301940918","62.5247802734375","63.8490104675293","64.736328125","65.6189880371094","66.458381652832","67.3895492553711","68.7965087890625","69.8730163574219","..","73.7143478393555","74.8149490356445","75.7975234985352","..","77.7223587036133","..","80.7694320678711"
Spain,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","20.9353904724121","..","21.9363403320313","..","23.578010559082"
Spain,"Surface area (sq. km)","505020","505320","505370","505370","505370","505370","505370","505370","505370","505600","505600","505940","505940","505940","505924","505935","505935.23","505957.289","..",".."
Spain,"Population, total","40850412","41431558","42187645","42921895","43653155","44397319","45226803","45954106","46362946","46576897","46742697","46773055","46620045","46480882","46444832","46484062","46593236","46797754","47133521","47351567"
Spain,"Gross fixed capital formation (current US$)","162324832214.765","184501223414.267","245375846501.129","296733300223.491","334586494217.137","378147032994.605","439611278401.314","452405155998.242","343366212836.899","309560377013.35","296076241789.318","245457497855.828","235328738295.78","243475542471.881","215294261198.982","221283436688.519","244458677524.844","276203687853.031","279742126831.372","259962692200.779"
Spain,"Government expenditure on education, total (% of GDP)","4.1112699508667","4.13457012176514","4.1734299659729","4.15785980224609","4.14432001113892","4.1848201751709","4.25404977798462","4.52805995941162","4.91200017929077","4.85608005523682","4.8969202041626","4.4693398475647","4.35101985931396","4.30338001251221","4.28657007217407","4.22764015197754","4.20777988433838","4.17816019058228","..",".."
Spain,"Expenditure on tertiary education (% of government expenditure on education)","22.80482","22.84219","23.21864","22.8942","22.36546","22.25303","22.86417","23.07994","22.82928","23.43326","23.43326","22.30695","22.43703","22.49025","22.35801","21.79022","..","..","..",".."
Spain,"Expenditure on secondary education (% of government expenditure on education)","41.81559","41.39121","40.25495","39.73975","39.45084","39.2039","38.12844","37.65901","37.50079","36.97093","36.97093","37.3306","36.90563","36.73987","36.80384","37.31704","..","..","..",".."
Spain,"Expenditure on primary education (% of government expenditure on education)","26.08963","25.81827","25.71691","25.98275","25.77435","25.70718","25.41683","25.38798","25.30394","25.54465","25.54465","25.94887","26.1203","26.32772","26.64219","26.93569","..","..","..",".."
Spain,"Research and development expenditure (% of GDP)","0.88833","0.95971","1.02373","1.04089","1.09956","1.17702","1.24053","1.325","1.36364","1.35996","1.33341","1.29877","1.27523","1.24213","1.22236","1.19048","1.21041","1.24323","..",".."
Spain,"Scientific and technical journal articles","26436.54","28163.47","29296.77","31810.04","35877.12","39379.36","42297.4","44191.24","47338.3","48988.91","52255.99","54627.9","54909.58","56559.76","55147.04","55514.33","55432.15","54536.59","..",".."
Spain,"Patent applications, residents","2528","2763","2813","2871","3040","3111","3267","3632","3596","3566","3430","3266","3026","2953","2799","2745","2167","1525","1288",".."
Mexico,"Gini index (World Bank estimate)","..","50.1","..","50","50.1","48.9","..","49.9","..","47.2","..","48.7","..","48.7","..","46.3","..","45.4","..",".."
Mexico,"Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","..","6.6","..","6","6.6","4.2","..","5.4","..","4.5","..","3.8","..","3.7","..","2.2","..","1.7","..",".."
Mexico,"GDP, PPP (current international $)","1116922418402.18","1137595954619.2","1184225231425.39","1263689147984.32","1341775400309.42","1485717815145.24","1560834850130.85","1653898166712.45","1636084641959.78","1740490293843.66","1911319122227.47","2012767821886.24","2064490858166.15","2173227410899.1","2230188837833.73","2383253006289.45","2460766209923.96","2535949723291.33","2534036206427.55","2378045114236.45"
Mexico,"GDP (current US$)","756706300589.791","772106378935.377","729336319677.449","782240601984.76","877476221382.101","975387131716.089","1052696282278.87","1109989063586.62","900045350649.351","1057801295584.05","1180489601957.61","1201089987015.45","1274443084716.57","1315351183524.54","1171867608197.72","1078490651625.31","1158913035796.37","1222408203104.3","1269433932805.91","1073915880822.5"
Mexico,"GDP per capita (current US$)","7544.56872335784","7593.1373448964","7075.36964299974","7484.486398707","8277.67156384567","9068.29421839425","9642.68051672231","10016.5712139986","8002.97217765844","9271.39839576997","10203.4212952716","10241.727828043","10725.1835873796","10928.9160089988","9616.64555810607","8744.51555912786","9287.84958732302","9686.98492655586","9950.45008048459","8329.27131263927"
Mexico,"GDP per capita, PPP (current international $)","11136.0219119709","11187.4769618308","11488.2956282873","12090.9912069056","12657.6376721808","13812.9013959234","14297.2213852569","14924.8216140502","14547.6445830778","15255.019052785","16520.2592224915","17162.9273706838","17373.8974567258","18056.7898061476","18301.5004690469","19323.6658689896","19721.2609759241","20096.1566534339","19863.0272301481","18444.0730450892"
Mexico,"Life expectancy at birth, total (years)","74.658","74.922","75.118","75.243","75.3","75.296","75.255","75.194","75.128","75.065","75.011","74.966","74.93","74.908","74.904","74.917","74.947","74.992","75.054",".."
Mexico,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","0.142680004239082","..","..","0.0850400030612946","0.0840200036764145","0.224769994616508","0.0762600004673004","0.0768100023269653","0.0829700008034706","..","0.313980013132095"
Mexico,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","1.31121003627777","..","..","1.28282999992371","1.24433994293213","2.08773994445801","1.3954199552536","1.44281995296478","1.51269996166229","..","2.45360994338989"
Mexico,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","..","..","..","22.4114398956299","25.8786392211914","30.2607498168945","30.2054595947266","30.3455104827881","31.350269317627","29.2044105529785","..","33.7975082397461","31.6299304962158","31.7997303009033","33.3462181091309","33.2946891784668","34.1090507507324","35.6546287536621","..","38.5605812072754"
Mexico,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","..","..","..","67.4321212768555","70.8923187255859","70.7541580200195","71.8482971191406","72.678466796875","74.4015884399414","74.7418975830078","..","77.1823425292969","78.1062393188477","78.7838134765625","79.2293930053711","80.1121597290039","81.4155807495117","82.7533721923828","..","83.4685516357422"
